LAST, FIRST, ID, DEBUT
Clark,Cap,clarc101,04/23/1938
Clark,Dad,clard104,07/03/1902
Clark,Danny,clard101,04/12/1922
Clark,Dave,clard001,09/03/1986
Clark,Doug,clard002,09/14/2005
Clark,Earl,clare103,08/17/1927
Clark,Ed,clare101,07/04/1886
Clark,George,clarg101,05/16/1913
Clark,Ginger,clarg103,08/11/1902
Clark,Glen,clarg104,06/03/1967
Clark,Howie,clarh001,07/16/2002
Clark,Jack,clarj001,09/12/1975
Clark,Jerald,clarj002,09/19/1988
Clark,Jermaine,clarj003,04/03/2001
Clark,Jim,clarj101,09/02/1911
Clark,Jim,clarj105,08/17/1948
Clark,Jim,clarj104,07/16/1971
Clark,Mark,clarm002,09/06/1991
Clark,Mel,clarm102,09/11/1951
Clark,Mike,clarm101,07/27/1952
Clark,Otey,claro101,04/17/1945
Clark,Pep,clarp102,09/11/1903
Clark,Phil,clarp101,04/15/1958
Clark,Phil,clarp001,05/27/1992
Clark,Rickey,clarr104,04/22/1967
Clark,Ron,clarr103,09/11/1966
Clark,Roy,clarr102,04/19/1902
Clark,Spider,clars103,05/02/1889
Clark,Terry,clart001,07/07/1988
Clark,Tony,clart002,09/03/1995
Clark,Watty,clarw101,05/28/1924
Clark,Will,clarw001,04/08/1986
Clark,Willie,clarw104,06/20/1895
Clark,Win,clarb104,07/12/1897
Clarke,Artie,clara101,04/19/1890
Clarke,Bob,clarb901,04/15/1930
Clarke,Boileryard,clarb103,05/01/1893
Clarke,Dad,clard103,04/23/1888
Clarke,Darren,clard003,05/18/2007
Clarke,Fred,clarf101,06/30/1894
Clarke,Grey,clarg102,04/19/1944
Clarke,Harry,clarh103,08/28/1889
Clarke,Henry,clarh102,06/26/1897
Clarke,Horace,clarh101,05/13/1965
Clarke,Josh,clarj103,06/15/1898
Clarke,Lefty,clarl101,10/02/1921
Clarke,Nig,clarn101,04/26/1905
Clarke,Rufe,clarr101,09/03/1923
Clarke,Stan,clars001,06/07/1983
Clarke,Stu,clars101,07/12/1929
Clarke,Sumpter,clars102,09/27/1920
Clarke,Tommy,clart101,08/26/1909
Clarke,Webbo,clarw103,09/04/1955
Clarkson,Bill,clarb102,05/02/1927
Clarkson,Buzz,clarb101,04/30/1952
Clarkson,Dad,clard102,08/20/1891
Clarkson,John,clarj102,05/02/1882
Clarkson,Walter,clarw102,07/02/1904
Clary,Ellis,clare102,06/07/1942
Clary,Marty,clarm001,09/05/1987
Claset,Gowell,clasg101,04/12/1933
Clausen,Fritz,clauf101,07/23/1892
Clauss,Al,claua101,04/22/1913
Claussen,Brandon,claub001,06/28/2003
Clay,Bill,clayb101,08/08/1902
Clay,Dain,clayd101,06/12/1943
Clay,Danny,clayd001,05/01/1988
Clay,Ken,clayk101,06/07/1977
Clayton,Royce,clayr001,09/20/1991
Clear,Bob,cleab801,04/09/1976
Clear,Mark,cleam001,04/04/1979
Cleary,Joe,cleaj101,08/04/1945
Clegg,Dick,clegd901,04/15/1979
Clemens,Bob,clemb102,09/17/1914
Clemens,Chet,clemc102,09/13/1939
Clemens,Clem,clemc101,05/15/1914
Clemens,Doug,clemd101,10/02/1960
Clemens,Roger,clemr001,05/15/1984
Clemensen,Bill,clemb101,05/22/1939
Clement,Curly,clemb901,08/25/1978
Clement,Fred,cleme101,06/24/1890
Clement,Jeff,clemj001,09/04/2007
Clement,Matt,clemm001,09/06/1998
Clement,Wally,clemw101,08/17/1908
Clemente,Edgard,cleme001,09/10/1998
Clemente,Roberto,clemr101,04/17/1955
Clements,Jack,clemj101,04/22/1884
Clements,Pat,clemp001,04/09/1985
Clemons,Chris,clemc001,07/23/1997
Clemons,Lance,cleml101,08/12/1971
Clemons,Verne,clemv101,04/22/1916
Clendenon,Donn,clend101,09/22/1961
Cleto,Maikel,cletm001,06/02/2011
Cleveland,Elmer,cleve101,08/29/1884
Cleveland,Reggie,clevr101,10/01/1969
Clevenger,Steve,clevs001,09/26/2011
Clevenger,Tex,clevt101,04/18/1954
Clevlen,Brent,clevb001,07/30/2006
Cliburn,Stan,clibs101,05/06/1980
Cliburn,Stew,clibs001,09/17/1984
Clift,Harlond,clifh101,04/17/1934
Clifton,Flea,cliff101,04/29/1934
Cline,Monk,clinm101,07/04/1882
Cline,Ty,clint101,09/14/1960
Clines,Gene,cling101,06/28/1970
Clingman,Billy,clinb101,09/09/1890
Clinton,Jim,clinj101,05/18/1872
Clinton,Lou,clinl101,04/22/1960
Clippard,Tyler,clipt001,05/20/2007
Cloninger,Tony,clont101,06/15/1961
Clontz,Brad,clonb001,04/26/1995
Closser,JD,closj001,06/30/2004
Closter,Al,closa101,04/19/1966
Cloude,Ken,clouk001,08/09/1997
Clough,Ed,cloue101,08/28/1924
Clowers,Bill,clowb101,07/20/1926
Cluck,Bob,clucb801,04/06/1979
Clutterbuck,Bryan,clutb001,07/18/1986
Clyburn,Danny,clybd001,09/15/1997
Clyde,David,clydd101,06/27/1973
Clyde,Tom,clydt101,05/31/1943
Clymer,Bill,clymb101,06/25/1891
Clymer,Otis,clymo101,04/14/1905
Coachman,Pete,coacp001,08/18/1990
Coakley,Andy,coaka101,09/17/1902
Coan,Gil,coang101,04/27/1946
Coates,Jim,coatj101,09/21/1956
Coats,Buck,coatb001,08/22/2006
Cobb,Alex,cobba001,05/01/2011
Cobb,George,cobbg101,04/15/1892
Cobb,Herb,cobbh101,04/21/1929
Cobb,Joe,cobbj101,04/25/1918
Cobb,Ty,cobbt101,08/30/1905
Coble,Dave,cobld101,05/01/1939
Coble,Drew,cobld901,06/08/1982
Cocanower,Jaime,cocaj001,09/07/1983
Cochran,George,cochg101,07/29/1918
Cochran,Goat,cochg102,08/25/1915
Cochrane,Dave,cochd001,09/02/1986
Cochrane,Mickey,cochm101,04/14/1925
Cockill,George,cockg901,05/29/1915
Cockman,Jim,cockj101,09/28/1905
Cockrell,Alan,cocka001,09/07/1996
Coco,Pasqual,cocop001,07/17/2000
Cocreham,Gene,cocrg101,09/25/1913
Codiroli,Chris,codic001,09/11/1982
Coello,Robert,coelr001,09/06/2010
Coffey,Jack,coffj101,06/23/1909
Coffey,Todd,cofft001,04/19/2005
Coffie,Ivanon,coffi001,07/15/2000
Coffman,Dick,coffd101,04/28/1927
Coffman,Kevin,coffk001,09/05/1987
Coffman,Slick,coffs101,05/21/1937
Cogan,Dick,cogad101,05/10/1897
Cogan,Tony,cogat001,04/02/2001
Coggin,Dave,coggd001,06/23/2000
Coggins,Frank,coggf101,09/10/1967
Coggins,Rich,coggr101,08/29/1972
Coghlan,Chris,coghc001,05/08/2009
Cogswell,Ed,cogse101,07/11/1879
Cohen,Al,cohea901,05/21/1976
Cohen,Alta,cohea102,04/15/1931
Cohen,Andy,cohea101,05/31/1926
Cohen,Hy,coheh101,04/17/1955
Cohen,Syd,cohes101,09/18/1934
Coke,Phil,cokep001,09/01/2008
Coker,Jimmie,cokej101,09/11/1958
Colangelo,Mike,colam001,06/13/1999
Colavito,Rocky,colar101,09/10/1955
Colbern,Mike,colbm101,07/18/1978
Colbert,Craig,colbc001,04/06/1992
Colbert,Nate,colbn101,04/14/1966
Colbert,Vince,colbv101,05/19/1970
Colborn,Jim,colbj101,07/13/1969
Colbrunn,Greg,colbg001,07/09/1992
Colby,,colbu901,10/09/1873
Colcolough,Tom,colct101,08/01/1893
Cole,Alex,colea001,07/27/1990
Cole,Bert,coleb101,04/19/1921
Cole,Dave,coled103,09/09/1950
Cole,Dick,coled101,04/27/1951
Cole,Ed,colee101,04/22/1938
Cole,King,colek101,10/06/1909
Cole,Stu,coles001,09/05/1991
Cole,Victor,colev002,06/06/1992
Cole,Willis,colew101,08/22/1909
Coleman,Bob,coleb102,06/13/1913
Coleman,Casey,colec001,08/02/2010
Coleman,Choo Choo,colec105,04/16/1961
Coleman,Curt,colec101,04/13/1912
Coleman,Dave,coled102,04/13/1977
Coleman,Ed,colee102,04/15/1932
Coleman,Gordy,coleg101,09/19/1959
Coleman,Jerry,colej106,04/20/1949
Coleman,Joe,colej101,09/19/1942
Coleman,Joe,colej102,09/28/1965
Coleman,John,colej103,05/01/1883
Coleman,John,colej105,06/23/1890
Coleman,Louis,colel001,04/21/2011
Coleman,Michael,colem001,09/01/1997
Coleman,Percy,colep101,07/02/1897
Coleman,Ray,coler102,04/22/1947
Coleman,Rip,coler101,08/15/1955
Coleman,Vince,colev001,04/18/1985
Coleman,Walter,colej104,09/25/1895
Coles,Cad,colec104,04/16/1914
Coles,Chuck,colec103,09/19/1958
Coles,Darnell,coled001,09/04/1983
Coletta,Chris,colec102,08/15/1972
Colgan,Ed,colge101,05/03/1884
Colgan,Harry,colgh901,10/07/1899
Colina,Alvin,colia001,09/18/2006
Collamore,Allan,colla101,04/15/1911
Collard,Hap,collh104,04/23/1927
Collazo,Willie,collw001,09/05/2007
Collier,Lou,colll001,06/28/1997
Collier,Orlin,collo102,09/11/1931
Colliflower,Harry,collh101,07/21/1899
Collins,,collu101,09/12/1892
Collins,Bill,collb102,08/01/1887
Collins,Bill,collb101,04/14/1910
Collins,Bob,collr102,04/28/1940
Collins,Chub,collc101,05/01/1884
Collins,Dan,colld102,06/08/1874
Collins,Dave,colld001,06/07/1975
Collins,Don,colld101,05/04/1977
Collins,Eddie,colle101,09/17/1906
Collins,Eddie,colle102,07/04/1939
Collins,Hub,collh103,09/04/1886
Collins,Jimmy,collj103,04/19/1895
Collins,Joe,collj101,09/25/1948
Collins,Kevin,collk101,09/01/1965
Collins,Orth,collo101,06/01/1904
Collins,Pat,collp101,09/05/1919
Collins,Phil,collp102,10/07/1923
Collins,Ray,collr103,07/19/1909
Collins,Rip,collr104,04/19/1920
Collins,Ripper,collr101,04/18/1931
Collins,Shano,colls101,04/21/1910
Collins,Terry,collt801,04/04/1994
Collins,Tim,collt001,03/31/2011
Collins,Wilson,collw101,05/12/1913
Collins,Zip,collz101,07/31/1914
Collmenter,Josh,collj001,04/17/2011
Collum,Jackie,collj102,09/21/1951
Collver,Bill,collb103,07/04/1885
Colman,Frank,colmf101,09/12/1942
Colome,Jesus,coloj001,06/21/2001
Colon,Bartolo,colob001,04/04/1997
Colon,Cris,coloc001,09/18/1992
Colon,Delfin,colod901,07/28/2008
Colon,Roman,color001,08/21/2004
Colosi,Nick,colon901,09/15/1968
Colpaert,Dick,colpd101,07/21/1970
Colson,Loyd,colsl101,09/25/1970
Colton,Larry,coltl101,05/06/1968
Coluccio,Bob,colub101,04/15/1973
Colvin,Tyler,colvt001,09/21/2009
Colyer,Steve,colys001,04/03/2003
Combe,Geoff,combg101,09/02/1980
Combs,Earle,combe101,04/16/1924
Combs,Merl,combm101,09/12/1947
Combs,Pat,combp001,09/05/1989
Comellas,Jorge,comej101,04/19/1945
Comer,Steve,comes001,04/15/1978
Comer,Wayne,comew101,09/17/1967
Comiskey,Charlie,comic101,05/02/1882
Command,Jim,commj101,06/20/1954
Comorosky,Adam,comoa101,09/13/1926
Compton,Clint,compc101,10/03/1972
Compton,Craig,compc901,04/27/1995
Compton,Jack,compj101,09/07/1911
Compton,Mike,compm101,04/17/1970
Compton,Pete,compp101,09/06/1911
Comstock,Keith,comsk001,04/03/1984
Comstock,Ralph,comsr101,08/26/1913
Conahan,Ed,conau901,08/08/1896
Conatser,Clint,conac101,04/21/1948
Concepcion,Dave,concd001,04/06/1970
Concepcion,Onix,conco001,08/30/1980
Conde,Ramon,condr101,07/17/1962
Condrey,Clay,condc001,08/28/2002
Cone,Bob,coneb101,07/25/1915
Cone,David,coned001,06/08/1986
Cone,Fred,conef101,05/05/1871
Congalton,Bunk,congb101,04/17/1902
Conger,Dick,congd101,04/22/1940
Conger,Hank,congh001,09/11/2010
Conigliaro,Billy,conib101,04/11/1969
Conigliaro,Tony,conit101,04/16/1964
Conine,Jeff,conij001,09/16/1990
Conkwright,Allen,conka101,09/16/1920
Conlan,Jocko,conlj102,07/06/1934
Conley,Bob,conlb101,09/11/1958
Conley,Ed,conle101,07/20/1884
Conley,Gene,conlg101,04/17/1952
Conley,Snipe,conls101,05/20/1914
Conlon,Jocko,conlj101,04/17/1923
Conn,Bert,connb105,09/16/1898
Conn,Jack,connu901,04/12/1979
Connally,Fritzie,connf001,09/09/1983
Connally,Red,connr101,07/01/1886
Connally,Sarge,conns101,09/10/1921
Connatser,Bruce,connb104,09/15/1931
Connaughton,Frank,connf101,05/28/1894
Connell,,connu902,05/26/1891
Connell,Gene,conng101,07/04/1931
Connell,Joe,connj108,06/15/1926
Connell,Peter,connp101,09/03/1886
Connell,Terry,connt103,06/20/1874
Connelly,Bill,connb103,08/22/1945
Connelly,Steve,conns001,06/28/1998
Connelly,Tom,connt102,09/24/1920
Connolly,Bud,connb102,05/03/1925
Connolly,Ed,conne101,09/20/1929
Connolly,Ed,conne102,04/19/1964
Connolly,Joe,connj107,04/10/1913
Connolly,Joe,connj101,10/01/1921
Connolly,Red,connj902,09/24/1884
Connolly,Tom,connt101,05/12/1915
Connolly,Tommy,connt901,04/16/1898
Connor,Jim,connj106,07/11/1892
Connor,Joe,connj104,09/09/1895
Connor,John,connj105,07/26/1884
Connor,Mark,connm801,04/03/1984
Connor,Ned,connn101,05/18/1871
Connor,Roger,connr102,05/01/1880
Connor,Tom,connt902,06/29/1905
Connors,Bill,connb101,05/03/1966
Connors,Chuck,connc101,05/01/1949
Connors,Jerry,connj103,07/11/1892
Connors,Joe,connj102,05/03/1884
Connors,Merv,connm101,09/04/1937
Connors,Pat,connp901,05/11/1998
Conover,Theodore,conot101,05/26/1889
Conrad,Brooks,conrb001,07/21/2008
Conroy,Ben,conrb103,04/21/1890
Conroy,Bill,conrb102,04/18/1923
Conroy,Bill,conrb101,09/21/1935
Conroy,Chris,conrc901,09/29/2010
Conroy,Tim,conrt001,06/23/1978
Conroy,Wid,conrw101,04/25/1901
Consolo,Billy,consb101,04/20/1953
Constable,Jim,consj101,06/24/1956
Constanza,Jose,consj001,07/29/2011
Consuegra,Sandy,conss101,06/10/1950
Contant,Alan,conta901,08/25/1978
Conti,Guy,contg801,04/04/2005
Conti,Jason,contj001,06/29/2000
Contreras,Jose,contj002,03/31/2003
Contreras,Nardi,contn101,05/23/1980
Converse,Jim,convj001,05/22/1993
Conway,Bill,conwb101,07/28/1884
Conway,Charles,conwc101,04/15/1911
Conway,Dick,conwd101,07/22/1886
Conway,Jack,conwj103,09/09/1941
Conway,Jerry,conwj101,08/31/1920
Conway,Jim,conwj102,05/05/1884
Conway,John,conwj901,04/12/1906
Conway,Owen,conwo101,06/21/1915
Conway,Pete,conwp101,08/10/1885
Conway,Rip,conwr101,04/16/1918
Conwell,Ed,conwe101,09/22/1911
Conyers,Herb,conyh101,04/18/1950
Conzelman,Joe,conzj101,05/01/1913
Coogan,Dale,coogd102,04/22/1950
Coogan,Dan,coogd101,04/25/1895
Cook,Aaron,cooka002,08/10/2002
Cook,Andy,cooka001,05/09/1993
Cook,Cliff,cookc101,09/09/1959
Cook,Dennis,cookd001,09/12/1988
Cook,Doc,cookd101,08/07/1913
Cook,Earl,cooke101,09/12/1941
Cook,Glen,cookg001,06/23/1985
Cook,Jim,cookj101,07/02/1903
Cook,Mike,cookm001,07/01/1986
Cook,Paul,cookp101,09/13/1884
Cook,R.F.,cookw901,09/05/1879
Cook,Rob,cookr901,09/03/1999
Cook,Rollin,cookr102,07/06/1915
Cook,Ron,cookr101,04/10/1970
Cook,Ryan,cookr001,07/20/2011
Cooke,Dusty,cookd102,04/15/1930
Cooke,Fred,cookf101,07/30/1897
Cooke,Steve,cooks001,07/28/1992
Cookson,Brent,cookb001,08/12/1995
Coolbaugh,Mike,coolm001,07/16/2001
Coolbaugh,Scott,cools001,09/02/1989
Cooley,Duff,coold101,07/27/1893
Coombs,Bobby,coomb101,06/08/1933
Coombs,Cecil,coomc101,08/07/1914
Coombs,Danny,coomd101,09/27/1963
Coombs,Jack,coomj101,07/05/1906
Coomer,Ron,coomr001,08/01/1995
Coon,William,coonw101,09/04/1875
Cooney,Bill,coonb101,09/22/1909
Cooney,Bob,coonb102,09/06/1931
Cooney,Jimmy,coonj102,04/19/1890
Cooney,Jimmy,coonj103,09/22/1917
Cooney,Johnny,coonj101,04/19/1921
Cooney,Phil,coonp101,09/27/1905
Cooney,Terry,coont901,09/27/1974
Cooper,Brian,coopb001,09/07/1999
Cooper,Cal,coopc102,09/14/1948
Cooper,Cecil,coopc001,09/08/1971
Cooper,Claude,coopc101,04/14/1913
Cooper,David,coopd002,04/29/2011
Cooper,Don,coopd001,04/09/1981
Cooper,Eric,coope901,06/17/1996
Cooper,Gary,coopg101,08/25/1980
Cooper,Gary,coopg001,09/15/1991
Cooper,Guy,coopg102,05/02/1914
Cooper,Mort,coopm101,09/14/1938
Cooper,Pat,coopp101,05/11/1946
Cooper,Scott,coops001,09/05/1990
Cooper,Walker,coopw102,09/25/1940
Cooper,Wilbur,coopw101,08/29/1912
Cope,Elias,copee901,10/09/1871
Copeland,Mays,copem101,04/27/1935
Coppinger,Rocky,coppr001,06/11/1996
Coppola,Henry,copph101,04/19/1935
Coquillette,Trace,coqut001,09/07/1999
Cora,Alex,coraa001,06/07/1998
Cora,Joey,coraj001,04/06/1987
Corbett,Doug,corbd001,04/10/1980
Corbett,Gene,corbg101,09/19/1936
Corbett,Joe,corbj101,08/23/1895
Corbett,Sherman,corbs001,05/29/1988
Corbin,Archie,corba001,09/10/1991
Corbin,Ray,corbr101,04/06/1971
Corbitt,Claude,corbc101,09/23/1945
Corcoran,Art,corca101,09/09/1915
Corcoran,Jack,corcj101,05/01/1884
Corcoran,John,corcj102,09/17/1895
Corcoran,Larry,corcl101,05/01/1880
Corcoran,Mickey,corcm101,09/15/1910
Corcoran,Mike,corcm102,07/15/1884
Corcoran,Roy,corcr001,07/30/2003
Corcoran,Tim,corct001,05/18/1977
Corcoran,Tim,corct002,06/14/2005
Corcoran,Tommy,corct101,04/19/1890
Cordero,Chad,cordc001,08/30/2003
Cordero,Francisco,cordf002,08/02/1999
Cordero,Wil,cordw001,07/24/1992
Cordova,Francisco,cordf001,04/02/1996
Cordova,Marty,cordm001,04/26/1995
Corey,Bryan,coreb001,05/13/1998
Corey,Ed,coree101,07/02/1918
Corey,Fred,coref101,05/01/1878
Corey,Mark,corem101,09/01/1979
Corey,Mark,corem001,10/02/2001
Corgan,Chuck,corgc101,09/19/1925
Corhan,Roy,corhr101,04/20/1911
Coridan,Phil,corrp101,07/16/1884
Corkhill,Pop,corkp101,05/01/1883
Corkins,Mike,corkm101,09/08/1969
Cormier,Lance,corml001,06/19/2004
Cormier,Rheal,cormr001,08/15/1991
Cornejo,Mardie,cornm101,04/08/1978
Cornejo,Nate,cornn001,08/08/2001
Cornelius,Reid,cornr001,04/29/1995
Cornell,Jeff,cornj001,06/02/1984
Cornett,Brad,cornb001,06/08/1994
Cornutt,Terry,cornt101,04/09/1977
Corpas,Manuel,corpm001,07/18/2006
Corporan,Carlos,corpc001,05/06/2009
Corrales,Pat,corrp102,08/02/1964
Correa,Ed,corre001,09/18/1985
Correia,Kevin,corrk001,07/10/2003
Correia,Rod,corrr001,06/20/1993
Correll,Vic,corrv101,10/04/1972
Corriden,John,corrj101,04/20/1946
Corriden,Red,corrr101,09/08/1910
Corridon,Frank,corrf101,04/15/1904
Corsi,Jim,corsj001,06/28/1988
Cort,Barry,cortb101,04/22/1977
Cortazzo,Jess,cortj101,09/01/1923
Cortes,Dan,cortd002,09/24/2010
Cortes,David,cortd001,08/30/1999
Cortez,Fernando,cortf001,07/05/2005
Corwin,Al,corwa101,07/25/1951
Coscarart,Joe,coscj101,04/26/1935
Coscarart,Pete,coscp101,04/26/1938
Cosey,Ray,coser101,04/14/1980
Cosgrove,Mike,cosgm101,09/10/1972
Cosman,Jim,cosmj101,10/02/1966
Cossey,Doug,cossd901,08/25/1978
Costa,Shane,costs001,06/02/2005
Coste,Chris,costc001,05/26/2006
Costello,Dan,costd101,07/02/1913
Costello,John,costj001,06/02/1988
Costello,Perry,costp901,05/01/1995
Costo,Tim,costt001,09/18/1992
Cota,Humberto,cotah001,09/09/2001
Cote,Emilien,cotee901,04/14/1979
Cote,Henry,coteh101,09/16/1894
Cote,Pete,cotep101,06/18/1926
Cotter,Dan,cottd102,07/16/1890
Cotter,Dick,cottd101,08/17/1911
Cotter,Ed,cotte102,06/12/1926
Cotter,Hooks,cotth101,04/15/1922
Cotter,Tom,cottt101,09/03/1891
Cottier,Chuck,cottc101,04/17/1959
Cotto,Henry,cotth001,04/05/1984
Cottrell,Ensign,cotte101,06/21/1911
Cotts,Neal,cottn001,08/12/2003
Couch,Johnny,coucj101,04/11/1917
Couchee,Mike,coucm101,04/05/1983
Coughlin,Bill,cougb101,08/09/1899
Coughlin,Dennis,cougd101,04/27/1872
Coughlin,Ed,couge101,05/15/1884
Coughlin,Roscoe,cougr101,04/22/1890
Coughtry,Marlan,cougm101,09/02/1960
Coulson,Bob,coulb101,08/04/1908
Coulter,Chip,coulc101,09/18/1969
Coumbe,Fritz,coumf101,04/22/1914
Counsell,Craig,counc001,09/17/1995
Courtney,Clint,courc101,09/29/1951
Courtney,Ernie,coure101,04/17/1902
Courtney,Harry,courh101,09/13/1919
Courtright,John,courj001,05/06/1995
Cousineau,Dee,cousd101,10/06/1923
Cousins,Derryl,cousd901,04/06/1979
Cousins,Scott,couss001,09/03/2010
Coutlangus,Jon,coutj001,04/07/2007
Coveleski,Harry,coveh101,09/10/1907
Coveleski,Stan,coves101,09/10/1912
Coveney,Jack,covej101,09/19/1903
Covington,Chet,covic101,04/23/1944
Covington,Sam,covis101,08/25/1913
Covington,Tex,covit101,04/25/1911
Covington,Wes,coviw101,04/19/1956
Cowan,Billy,cowab101,09/09/1963
Cowens,Al,cowea001,04/06/1974
Cowgill,Collin,cowgc001,07/26/2011
Cowley,Joe,cowlj001,04/13/1982
Cox,Bill,cox-b102,06/06/1936
Cox,Billy,cox-b101,09/20/1941
Cox,Bobby,cox-b103,04/14/1968
Cox,Casey,cox-c101,04/15/1966
Cox,Danny,cox-d001,08/06/1983
Cox,Darron,cox-d002,04/06/1999
Cox,Dick,cox-d101,04/16/1925
Cox,Ernie,cox-e101,05/05/1922
Cox,Frank,cox-f101,08/13/1884
Cox,George,cox-g102,04/12/1928
Cox,Glenn,cox-g101,09/20/1955
Cox,Jeff,cox-j101,07/01/1980
Cox,Jim,cox-j102,07/19/1973
Cox,Larry,cox-l101,04/18/1973
Cox,Les,cox-l102,09/11/1926
Cox,Red,cox-r101,04/17/1920
Cox,Steve,cox-s001,09/19/1999
Cox,Ted,cox-t101,09/18/1977
Cox,Terry,cox-t102,09/07/1970
Coyle,Bill,coylb101,07/07/1893
Coyne,Toots,coynt101,09/28/1914
Cozart,Charlie,cozac101,04/17/1945
Cozart,Zach,cozaz001,07/07/2011
Crabb,Roy,crabr101,08/10/1912
Crabbe,Callix,crabc001,04/03/2008
Crable,George,crabg101,08/03/1910
Crabtree,Estel,crabe101,04/18/1929
Crabtree,Tim,crabt001,06/23/1995
Craddock,Walt,cradw101,09/03/1955
Cradle,Rickey,cradr001,07/01/1998
Craft,Harry,crafh101,09/19/1937
Craft,Molly,crafm101,08/08/1916
Craft,Terry,craft901,05/27/1987
Craghead,Howard,cragh101,04/30/1931
Craig,Allen,craia001,04/08/2010
Craig,George,craig101,07/19/1907
Craig,Pete,craip101,09/06/1964
Craig,Rod,crair001,09/11/1979
Craig,Roger,crair101,07/17/1955
Crain,Jesse,craij001,08/05/2004
Cram,Jerry,cramg101,09/03/1969
Cramer,Bill,cramb101,06/25/1912
Cramer,Bobby,cramb001,09/13/2010
Cramer,Dick,cramd101,05/11/1883
Cramer,Doc,cramd102,09/18/1929
Crandall,Del,crand102,06/17/1949
Crandall,Doc,crand101,04/24/1908
Crandall,Jimmie,cranj801,04/14/1953
Crandall,Robert,cranr901,04/29/1876
Crane,Ed,crane101,04/17/1884
Crane,Fred,cranf101,05/26/1873
Crane,Sam,crans101,05/01/1880
Crane,Sam,crans102,10/02/1914
Cravath,Gavvy,cravg101,04/18/1908
Craver,Bill,cravb101,05/09/1871
Crawford,Alexander,crawa901,04/17/1884
Crawford,Brandon,crawb001,05/27/2011
Crawford,Carl,crawc002,07/20/2002
Crawford,Carlos,crawc001,06/07/1996
Crawford,Forrest,crawf101,07/30/1906
Crawford,George,crawg102,10/08/1890
Crawford,Glenn,crawg101,04/22/1945
Crawford,Jake,crawj101,09/07/1952
Crawford,Jerry,crawj901,05/15/1976
Crawford,Jim,crawj102,04/06/1973
Crawford,Joe,crawj001,04/07/1997
Crawford,Ken,crawk101,09/06/1915
Crawford,Larry,crawl101,07/21/1937
Crawford,Pat,crawp101,04/18/1929
Crawford,Paxton,crawp001,07/01/2000
Crawford,Sam,craws101,09/10/1899
Crawford,Shag,craws901,04/17/1956
Crawford,Steve,craws001,09/02/1980
Crawford,Willie,craww101,09/16/1964
Cray,P.C.,crayp901,09/09/1893
Creamer,George,creag101,05/01/1878
Crede,Joe,credj001,09/12/2000
Cree,Birdie,creeb101,09/17/1908
Creeden,Connie,creec101,04/28/1943
Creeden,Pat,creep101,04/14/1931
Creegan,Mark,creem101,04/17/1884
Creek,Doug,creed001,09/17/1995
Creel,Jack,creej101,04/22/1945
Creel,Keith,creek001,05/25/1982
Creely,Gus,creeg101,10/09/1890
Cregan,Pete,cregp101,09/08/1899
Creger,Bernie,cregb101,04/29/1947
Creighton,Ed,creiu901,09/06/1889
Cremins,Bob,cremb101,08/17/1927
Crespi,Creepy,cresc101,09/14/1938
Crespo,Cesar,cresc001,05/29/2001
Crespo,Felipe,cresf001,04/28/1996
Cress,Walker,cresw101,04/27/1948
Cresse,Mark,cresm801,04/05/1974
Cressend,Jack,cresj001,08/26/2000
Crews,Tim,crewt001,07/27/1987
Crider,Jerry,cridj101,05/21/1969
Criger,Lou,crigl101,09/21/1896
Crim,Chuck,crimc001,04/08/1987
Crimian,Jack,crimj101,07/03/1951
Cripe,Dave,cripd101,09/10/1978
Criscione,Dave,crisd102,07/17/1977
Criscola,Tony,crist101,04/15/1942
Crisham,Pat,crisp101,05/05/1899
Crisp,Coco,crisc001,08/15/2002
Crisp,Joe,crisj101,09/02/1910
Criss,Dode,crisd101,04/20/1908
Crist,Ches,crisc101,05/18/1906
Cristall,Bill,crisb101,09/03/1901
Cristante,Leo,crisl101,04/21/1951
Critchley,Morrie,critm101,05/08/1882
Critz,Hughie,crith101,05/31/1924
Crocker,Claude,crocc101,08/01/1944
Crockett,Davey,crocd101,07/11/1901
Croft,Art,crofa101,05/04/1875
Croft,Harry,crofh101,05/19/1899
Crolius,Fred,crolf101,04/19/1901
Cromartie,Warren,cromw101,09/06/1974
Cromer,D.T.,cromd001,04/05/2000
Cromer,Tripp,cromt001,09/07/1993
Crompton,Herb,cromh101,04/26/1937
Crompton,Ned,cromn101,09/13/1909
Cron,Chris,cronc001,08/15/1991
Crone,Ray,cronr101,04/13/1954
Cronin,Bill,cronb101,07/04/1928
Cronin,Dan,crond101,07/09/1884
Cronin,Jack,cronj102,08/24/1895
Cronin,Jim,cronj103,07/04/1929
Cronin,Joe,cronj101,04/29/1926
Crooke,Tom,croot101,09/29/1909
Crooks,Jack,crooj101,09/26/1889
Crosby,Bobby,crosb002,09/02/2003
Crosby,Bubba,crosb001,05/29/2003
Crosby,Ed,crose101,07/12/1970
Crosby,George,crosg101,05/22/1884
Crosby,Ken,crosk101,08/05/1975
Crosetti,Frankie,crosf103,04/12/1932
Cross,Amos,crosa101,04/22/1885
Cross,Clarence,crosc101,05/05/1884
Cross,Frank,crosf101,05/20/1901
Cross,Jeff,crosj101,09/27/1942
Cross,John,crosj901,08/05/1876
Cross,Lave,crosl101,04/23/1887
Cross,Lem,crosl102,08/06/1893
Cross,Monte,crosm101,09/27/1892
